article_url,comment_text,comment_date
https://www.thejournal.ie/brexit-bill-settled-billion-3721742-Nov2017/,"More than the UK wanted to pay and less than the EU wanted to get. Ah, a negotiated compromise.
Perhaps Ireland can manage the same. Or they can “veto” everything. Because I’m sure that’ll go down well with their cash strapped masters.","Nov 29th 2017, 5:47 AM"
https://www.thejournal.ie/brexit-bill-settled-billion-3721742-Nov2017/,Wow that’s nearly what we owe from the bail out,"Nov 29th 2017, 7:18 AM"
https://www.thejournal.ie/brexit-bill-settled-billion-3721742-Nov2017/,The Brits should just cancel their foreign aid budget of 11 billion a year . They can pay the EU at the expense of the poorer nations in the world .,"Nov 29th 2017, 9:37 AM"
https://www.thejournal.ie/brexit-bill-settled-billion-3721742-Nov2017/,With their currency in the crapper they’ll pay feck all.,"Nov 28th 2017, 10:53 PM"
https://www.thejournal.ie/brexit-bill-settled-billion-3721742-Nov2017/,@Ben Coughlan: the money has to be paid in Euros,"Nov 28th 2017, 11:00 PM"
https://www.thejournal.ie/brexit-bill-settled-billion-3721742-Nov2017/,I read somewhere it was closer to 60 billion,"Nov 29th 2017, 7:12 AM"
https://www.thejournal.ie/brexit-bill-settled-billion-3721742-Nov2017/,@WynnnerZ: Still might be.,"Nov 29th 2017, 7:30 AM"
https://www.thejournal.ie/brexit-bill-settled-billion-3721742-Nov2017/,Will they keep the dog ?,"Nov 29th 2017, 12:29 AM"
https://www.thejournal.ie/brexit-bill-settled-billion-3721742-Nov2017/,@Brian O Reilly: They’ll do the Channel test. See which way it swims.,"Nov 29th 2017, 12:56 AM"
https://www.thejournal.ie/brexit-bill-settled-billion-3721742-Nov2017/,You mean the Tory’s will squeeze blood out of the poor for that money,"Nov 30th 2017, 11:39 PM"
https://www.thejournal.ie/brexit-bill-settled-billion-3721742-Nov2017/,"A bruising week for Irish Govt that directly impacts Brexit talks…
https://www.abitleftandabitlost.com/posts/martin-won-leo-lost-but-he-can-reclaim-some-face-with-brexit-talks-before-the-inevitable-spring-election","Nov 29th 2017, 11:03 AM"
https://www.thejournal.ie/brexit-bill-settled-billion-3721742-Nov2017/,€45 billion should it not be £45 billion yes we like sterling on the conversion please.,"Nov 28th 2017, 11:53 PM"
https://www.thejournal.ie/brexit-poultry-chemicals-usa-3752566-Dec2017/,Why would Irish people buy a turkey in the UK.This report refers to the UK.,"Dec 18th 2017, 6:42 AM"
https://www.thejournal.ie/brexit-poultry-chemicals-usa-3752566-Dec2017/,@Tedser: You forgot the Journal readership who are affected by what happens in the UK – whether that’s Nordies or Irish nationals living in Britain.,"Dec 18th 2017, 6:55 AM"
https://www.thejournal.ie/brexit-poultry-chemicals-usa-3752566-Dec2017/,@Harry Whitehead: @Tedser: it also says the chemicals used wouldn’t be allowed under current UK laws..,"Dec 18th 2017, 6:58 AM"
https://www.thejournal.ie/brexit-poultry-chemicals-usa-3752566-Dec2017/,i personally would not eat any food from the usa,"Dec 18th 2017, 6:37 AM"
https://www.thejournal.ie/brexit-poultry-chemicals-usa-3752566-Dec2017/,"@Christy Pop: A new diet for 2018, go to the USA for a month & come back 2 stone lighter! It just might catch on Christy.","Dec 18th 2017, 8:51 AM"
https://www.thejournal.ie/brexit-poultry-chemicals-usa-3752566-Dec2017/,@Christy Pop: no USA holidays for you then lol,"Dec 18th 2017, 9:45 AM"
https://www.thejournal.ie/brexit-poultry-chemicals-usa-3752566-Dec2017/,Ireland will not be importing inferior food from the UK or USA now or in the future – regardless of what or neighbouring island does,"Dec 18th 2017, 6:50 AM"
https://www.thejournal.ie/brexit-poultry-chemicals-usa-3752566-Dec2017/,"@kingstown: so nobody in Ireland will do their shopping in the North after brexit and then travel home again ?
How did you come to that conclusion?","Dec 18th 2017, 7:04 AM"
https://www.thejournal.ie/brexit-poultry-chemicals-usa-3752566-Dec2017/,@Barry Somers: won’t be buying a turkey then.,"Dec 18th 2017, 7:41 AM"
https://www.thejournal.ie/brexit-poultry-chemicals-usa-3752566-Dec2017/,"There is nothing inherently harmful about ingesting chlorinated food – just look at the contents of sterilising solution for baby bottles if you want an example.
The problem is that an industry which relies all the time on using PRT to kill bacteria ends up cutting corners on basic hygene.","Dec 18th 2017, 6:49 AM"
https://www.thejournal.ie/brexit-poultry-chemicals-usa-3752566-Dec2017/,We get enough sterilising chemicals in our drinking water too.,"Dec 18th 2017, 8:36 AM"
https://www.thejournal.ie/brexit-poultry-chemicals-usa-3752566-Dec2017/,"It will happen if ttip is passed, all the hygiene in food standards are gone.","Dec 18th 2017, 6:59 AM"
https://www.thejournal.ie/brexit-poultry-chemicals-usa-3752566-Dec2017/,They can’t sell it here we are part of the EU,"Dec 18th 2017, 7:13 AM"
https://www.thejournal.ie/brexit-poultry-chemicals-usa-3752566-Dec2017/,"Oh, your meat could be “chemical-filled”, could it? As opposed to what, being “chemical-free”?
Come on now. It’s disinfectants (chlorine) you’re talking about, so just put that in the title. Every piece of food that exists, has existed or will exist is made of chemicals, obviously. Chemical-mania is a really lame journalistic obsession.","Dec 18th 2017, 7:06 AM"
https://www.thejournal.ie/brexit-poultry-chemicals-usa-3752566-Dec2017/,@Malachi: reductio ad absurdum,"Dec 18th 2017, 8:16 AM"
https://www.thejournal.ie/brexit-poultry-chemicals-usa-3752566-Dec2017/,"@Robert Rusk: So what? The statement in the headline makes absolutely no sense, why would you want nonsensical journalism?
It isn’t that hard to refer to the subject of the article in the headline – as it stands, the headline actually gives zero information about the story because every piece of meat by its nature is “chemical-filled”.
The distortion of the term “chemical” is something you should be discouraging, not defending, it’s so frequently misused by the media.","Dec 18th 2017, 8:32 AM"
https://www.thejournal.ie/brexit-poultry-chemicals-usa-3752566-Dec2017/,This reads like an article in the “Irish” version of a British paper. Did you just cog it and forget to add a sentence or two to give it an Irish angle?,"Dec 18th 2017, 8:20 AM"
https://www.thejournal.ie/brexit-poultry-chemicals-usa-3752566-Dec2017/,"@Shane Gleeson: Hmm:
https://medicalxpress.com/news/2017-12-dirty-turkey-brexit-uk.html","Dec 18th 2017, 8:26 AM"
https://www.thejournal.ie/brexit-poultry-chemicals-usa-3752566-Dec2017/,"@Shane Gleeson: And here as well. How does ‘Robert’ feel about you rewriting his homework and taking credit a few days later?
https://www.technologybreakingnews.com/2017/12/risk-of-dirty-turkey-after-brexit-if-uk-strikes-a-us-trade-deal/","Dec 18th 2017, 8:29 AM"
https://www.thejournal.ie/brexit-poultry-chemicals-usa-3752566-Dec2017/,If Britain are importing inferior quality food then it implies they will have rowed back on their regulatory alignment promise and there would be a hard border. They won’t be able though.,"Dec 18th 2017, 7:28 AM"
https://www.thejournal.ie/brexit-poultry-chemicals-usa-3752566-Dec2017/,There are already chemicals in turkey. The main one is Dihydrogen monoxide. Kills many people every year. Google it if you don’t believe me.,"Dec 18th 2017, 8:22 AM"
https://www.thejournal.ie/brexit-poultry-chemicals-usa-3752566-Dec2017/,My Christmas turkey will be fine given that I live in Ireland. Here was me thinking the journal was an Irish publication!,"Dec 18th 2017, 12:15 PM"
https://www.thejournal.ie/brexit-poultry-chemicals-usa-3752566-Dec2017/,I think a poll would be interesting on guaranteed Irish produced food. Suggested question: Does Irish chicken have the slightest taste of chicken when cooked?,"Dec 18th 2017, 7:26 AM"
https://www.thejournal.ie/brexit-poultry-chemicals-usa-3752566-Dec2017/,"TTIP,which is on hold,meant the same thing yet politicians in EU signed up for it.CETA is the same deal with Canada and yet the US and canada food standards are way below EU food standards. MSM have not told the public this.","Dec 18th 2017, 10:29 AM"
https://www.thejournal.ie/brexit-poultry-chemicals-usa-3752566-Dec2017/,But sure Arnt they still pumped of chemicals anyways here in Europe & china? Plus I rather eat meat from the US than China any day. You can walk into any supermarket & buy food from China which I’d say is filled with God knows what & things that are just as bad. This is just another stupid hit piece.,"Dec 18th 2017, 6:41 AM"
https://www.thejournal.ie/brexit-poultry-chemicals-usa-3752566-Dec2017/,@Joe From Roscommon: what food do we import from China ???,"Dec 18th 2017, 7:00 AM"
https://www.thejournal.ie/brexit-poultry-chemicals-usa-3752566-Dec2017/,"@Christopher Doyle: Next time your shopping for food, Read the back of the packaging, Especially frozen foods. Its imported through the EU & whatever trade deal they have designated. Pretty disgusting. Its cheaper to import chicken from china than produce ourselves.","Dec 18th 2017, 7:13 AM"
https://www.thejournal.ie/brexit-poultry-chemicals-usa-3752566-Dec2017/,Isn’t the whole point of the deal that was done with regards to the north that such deals could not be done? Uk agrees to abide by European rules? This article is a few weeks past its use by date,"Dec 18th 2017, 8:19 AM"
https://www.thejournal.ie/brexit-poultry-chemicals-usa-3752566-Dec2017/,"@Robert Rusk: No the deal Is that N.I will somehow have both sets of rules, which if played right will allow them to become the Hong Kong of Europe but if handled badly will be an unmitigated disaster allowing substandard products into our food supply","Dec 18th 2017, 10:46 AM"
https://www.thejournal.ie/brexit-poultry-chemicals-usa-3752566-Dec2017/,"“The team found US poultry – washed in up to four chemical disinfectants – does not meet EU safety standards.” Considering the Ireland is remaining in the EU, then this will not effect us. Incorrect headline.","Dec 18th 2017, 9:06 AM"
https://www.thejournal.ie/brexit-poultry-chemicals-usa-3752566-Dec2017/,"Ridiculous childish anti British scaremongering.
Pitiful.","Dec 18th 2017, 8:40 AM"
https://www.thejournal.ie/brexit-poultry-chemicals-usa-3752566-Dec2017/,"Blah more scaremongering, the EU has no dodgy food imports and flawless regulation all meat hundred percent chemical free, best horse meat lasagne available as well.","Dec 18th 2017, 11:35 AM"
https://www.thejournal.ie/brexit-poultry-chemicals-usa-3752566-Dec2017/,"it’s already packed with antibiotics, and various other chemicals. Are these one’s worse or something?","Dec 18th 2017, 8:29 PM"
https://www.thejournal.ie/brexit-poultry-chemicals-usa-3752566-Dec2017/,"Scaremongering. The amount of crap in our food here anyway. Roundup, msg salt and sugar.","Dec 19th 2017, 8:26 AM"
https://www.thejournal.ie/brexit-poultry-chemicals-usa-3752566-Dec2017/,Article is the same as Turkeys…. Stupid.,"Dec 18th 2017, 12:58 PM"
https://www.thejournal.ie/brexit-advice-businesses-3534385-Aug2017/,You would wonder what ideas Theresa May is dreaming up whist on holidays in Italy. The last time she headed off to Wales for a break she came back with the idea of a general election.,"Aug 7th 2017, 5:55 PM"
https://www.thejournal.ie/brexit-advice-businesses-3534385-Aug2017/,@Chris Kirk: they really seem clueless. Are they going to have high tech cameras on every bohreen straddling the border in Leitrim? If the do how long would they last……,"Aug 7th 2017, 6:14 PM"
https://www.thejournal.ie/brexit-advice-businesses-3534385-Aug2017/,"@Séamus Longshanks: ‘they’..¿..and we regulary elect crooks and mediocrities, and then blame them for our virtual bankruptcy – which wasn’t our fault¡ And spout ‘Trump was bad…Brexit is wrong…and the EU milks us!’…Listen to ourselves…/o\","Aug 7th 2017, 6:23 PM"
https://www.thejournal.ie/brexit-advice-businesses-3534385-Aug2017/,"This should be interesting. At the end of the day the British must be denied full access to the EU market, because they’re not paying their membership fees. It’s a simple as that. No having cake and eating it. If they want their own trade deals with US and China, that means a hard border with Ireland because we must protect our agri products from dodgy non-EU product. If they want to avoid a hard border across Ireland then they must allow NI to be taken out of the UK customs union. Tough choices. Again, no having cake and eating it.","Aug 7th 2017, 6:07 PM"
https://www.thejournal.ie/brexit-advice-businesses-3534385-Aug2017/,@Fred Jensen: The fact that you can use the term ‘it’s as simple as that’ in relation to Brexit indicates that you have absolutely no idea what you’re talking about.,"Aug 7th 2017, 6:42 PM"
https://www.thejournal.ie/brexit-advice-businesses-3534385-Aug2017/,"@The Risen:
Ah, what would we do without the Shinner spokesman.","Aug 7th 2017, 6:48 PM"
https://www.thejournal.ie/brexit-advice-businesses-3534385-Aug2017/,It’s comical. Over a year since they voted and they’re only putting this out now.,"Aug 7th 2017, 6:03 PM"
https://www.thejournal.ie/brexit-advice-businesses-3534385-Aug2017/,@Joseph Bloggs: she hasn’t looked like she has a clue since she took over really.,"Aug 7th 2017, 7:09 PM"
https://www.thejournal.ie/brexit-advice-businesses-3534385-Aug2017/,"The british strategy seems to be to wait till the last moment and then present position papers to the EU on areas they know the EU countries are not in full agreement. While the EU countries squabble, they plan to launch a massive lobbying campaign to european businesses getting them in turn to lobby the EU to give a good trade deal to the uk.","Aug 7th 2017, 5:54 PM"
https://www.thejournal.ie/brexit-advice-businesses-3534385-Aug2017/,@Ken Mitchell: well ken if no agreement is achieved it will return automatically to the 1973 situation,"Aug 7th 2017, 6:13 PM"
https://www.thejournal.ie/brexit-advice-businesses-3534385-Aug2017/,@Michael Collins: 1973 situation – which one!¡¿?,"Aug 7th 2017, 6:30 PM"
https://www.thejournal.ie/brexit-advice-businesses-3534385-Aug2017/,The one positive to be taken from this farcical disaster is that it surely signals the death knell of the despicable Tories.,"Aug 7th 2017, 6:03 PM"
https://www.thejournal.ie/brexit-advice-businesses-3534385-Aug2017/,@Emmet Dillane: how is it possible to make a plan (as intertrade Ireland are suggesting) when there is no plan from the government pushing this through??? One cannot plan in a vacuum.,"Aug 7th 2017, 10:59 PM"
https://www.thejournal.ie/brexit-advice-businesses-3534385-Aug2017/,Wake up Patrick Murphy (Leo Lowe) and Diarmuid,"Aug 7th 2017, 6:20 PM"
https://www.thejournal.ie/brexit-advice-businesses-3534385-Aug2017/,"@Shane Molloy:
Maybe he got booted, again… #karma","Aug 7th 2017, 7:14 PM"
https://www.thejournal.ie/brexit-advice-businesses-3534385-Aug2017/,@Ruairi O Neill:,"Aug 7th 2017, 8:35 PM"
https://www.thejournal.ie/brexit-advice-businesses-3534385-Aug2017/,"The uk is at the mercy of the european union ,the tuft talking is yet to be done ,they have just been sparring ,like all good business relationships ,a deal will be done as Watson would have said its elementary ,the financial services sector will be the card to watch ,a soft or hard border is more likely a small irritation and side show to take our concentration away from the main event ,and frankfurt is sitting with it tongue out","Aug 7th 2017, 7:08 PM"
https://www.thejournal.ie/brexit-advice-businesses-3534385-Aug2017/,@Anthony Gallagher: to do a deal you have to first know what you want,"Aug 7th 2017, 11:57 PM"
https://www.thejournal.ie/brexit-advice-businesses-3534385-Aug2017/,"Just as soon as they can work out what exactly where they stand on the issues up for negotiation. They appear clueless at best. At worst, these idiots could cause damage to the UK economy for generations to come.","Aug 7th 2017, 5:59 PM"
https://www.thejournal.ie/brexit-advice-businesses-3534385-Aug2017/,"@Seriously: “could” ? I think that’s a given. They’ve started the Brexit process without a plan, and they still don’t have one so they’re not in control","Aug 7th 2017, 11:51 PM"
https://www.thejournal.ie/brexit-advice-businesses-3534385-Aug2017/,Theresa May and the fundamentalist terrorists DUP will f#ck it up.,"Aug 7th 2017, 6:11 PM"
https://www.thejournal.ie/brexit-advice-businesses-3534385-Aug2017/,"@Shane Molloy: If you lie down with the Devil, you will wake up in hell.","Aug 7th 2017, 11:56 PM"
https://www.thejournal.ie/brexit-advice-businesses-3534385-Aug2017/,@Shane Molloy: Rumour is that while in Italy the prime minister Theresa May and her husband had an interview with the Pope. Could it be that she already wants to get the DUP monkey off her back,"Aug 8th 2017, 9:49 AM"
https://www.thejournal.ie/brexit-advice-businesses-3534385-Aug2017/,"The EU is a dictatorship run by bankers and the Troika, it is on its last legs and Brexit is the cure as the EU exists as it is because of the WTO as the bond that keeps the EU together?","Aug 9th 2017, 12:39 AM"
https://www.thejournal.ie/boris-johnson-whatsapp-3637018-Oct2017/,"Even in terms of political low lifes, Boris stands out as particlaurly cretenous , only surpassed in that regard by that slithering bottom dweller Michael Gove , the man who stabbed blundering Boris in the back just as he thought he was acceeding to the throne he so covets .He clearly is a man devoid morality ,rather his passion is for power and self aggrandisement. Brexit depsite its profound impact in the UK , Europe and the World was nothing more that a political bargaining chip for when his power sniveling snout sensed an opportunity , Beware the wolf dressed in the bumbling Boris oufit .","Oct 9th 2017, 1:19 PM"
https://www.thejournal.ie/boris-johnson-whatsapp-3637018-Oct2017/,"He deliberately messes hair before he gets out of a car, drivers confirmed this. Why is he unsackable? He is most dangerous person to our island. How did he get away with 350 million sterling a week for NHS lies? How did he get away with Lybia beach bodies comments too and then he got away with being asked by Amber Rudd to stand after coughing speech.","Oct 9th 2017, 12:50 PM"
https://www.thejournal.ie/boris-johnson-whatsapp-3637018-Oct2017/,"@Stan: It’s the year of HAIR – Kim, Johnson and Boris.","Oct 9th 2017, 1:16 PM"
https://www.thejournal.ie/boris-johnson-whatsapp-3637018-Oct2017/,@Stan: Our island?,"Oct 9th 2017, 1:19 PM"
https://www.thejournal.ie/boris-johnson-whatsapp-3637018-Oct2017/,"Boris is like Trump in many ways, crazy blond hair, dysfunctional relationships with women, he courts the loony conservative element, makes outrageous statements that would bury other politicians and gets away with it. However like Trump his most dangerous characteristic is he will do anything to become PM no matter what that takes, even if brexit destroys the UK he does not care it will help him become MP and satisfy hes personal ambition. He is a dangerous moron, sadly the Tory’s are in meltdown with the nutcase fringe controlling the party, sadly I see him been next PM.","Oct 9th 2017, 1:13 PM"
https://www.thejournal.ie/boris-johnson-whatsapp-3637018-Oct2017/,@ktsiwot: He could have stood for PM the last time but didn’t. I don’t think he wants to be PM while Brexit is on going.,"Oct 9th 2017, 1:18 PM"
https://www.thejournal.ie/boris-johnson-whatsapp-3637018-Oct2017/,@B9xiRspG: He went for it alright but Grove stuck the Knife in his back.,"Oct 9th 2017, 1:27 PM"
https://www.thejournal.ie/boris-johnson-whatsapp-3637018-Oct2017/,"He’s the most entertaining politician ever,he is the future of the Tory Party and its embodiment,narcissistic,self serving ,vain and will destroy any credibility the UK has in Europe,he will serve Ireland well .","Oct 9th 2017, 2:35 PM"
https://www.thejournal.ie/boris-johnson-whatsapp-3637018-Oct2017/,As he doesn’t want the leader’s job until brexit negotiations are sorted,"Oct 9th 2017, 2:04 PM"
https://www.thejournal.ie/boris-johnson-whatsapp-3637018-Oct2017/,He needs to get on his Boris bike and bugger off,"Oct 9th 2017, 12:52 PM"
https://www.thejournal.ie/boris-johnson-whatsapp-3637018-Oct2017/,"The prankster P45 “joke” was probably meant to be the only thing unusual to happen at the speech but it wasn’t even in the top 3 things that went wrong for May. He was arrested too but is he charged with anything? Possible face fraud to get entrance? Hope he used his real name on ID entrance card to expose how careless Tories are,not checking genuine membership cards. Anyone see that comedian do a rap about Britain when he conned the judges on BGT?","Oct 9th 2017, 12:58 PM"
https://www.thejournal.ie/boris-johnson-whatsapp-3637018-Oct2017/,"@Stan: what would you charge him with, having a sense of humour?","Oct 9th 2017, 2:09 PM"
https://www.thejournal.ie/boris-johnson-whatsapp-3637018-Oct2017/,Real life mess.. what a laugh.. seriously it’s like an episode of The thick of it or Veep….,"Oct 9th 2017, 2:03 PM"
https://www.thejournal.ie/boris-johnson-whatsapp-3637018-Oct2017/,"Can he get oust Therese? I’d say his chance might have gone now but he’;; surely make one more move…
http://www.abitleftandabitlost.com/posts/can-boris-oust-theresa","Oct 9th 2017, 7:01 PM"
https://www.thejournal.ie/readme/column-brexit-has-dangers-and-possibilities-for-ireland-3676340-Nov2017/,When has the Irish gov ever been prepared for anything?,"Nov 4th 2017, 8:42 AM"
https://www.thejournal.ie/readme/column-brexit-has-dangers-and-possibilities-for-ireland-3676340-Nov2017/,@Adrian: we have nothing to worry about the European union has our backs lol :-),"Nov 4th 2017, 10:25 AM"
https://www.thejournal.ie/readme/column-brexit-has-dangers-and-possibilities-for-ireland-3676340-Nov2017/,@Danny foley: hahahahahaha im sure they do,"Nov 4th 2017, 11:03 AM"
https://www.thejournal.ie/readme/column-brexit-has-dangers-and-possibilities-for-ireland-3676340-Nov2017/,"A pessimistic view which talks of China but fails to address future EU ties to Canada as a potential trading partner now that the barriers to trade have been removed. In my view Irelands biggest enemy is itself if we cant get our act together concerning housing, public transport and trade unions.","Nov 4th 2017, 8:50 AM"
https://www.thejournal.ie/readme/column-brexit-has-dangers-and-possibilities-for-ireland-3676340-Nov2017/,@Chris Kirk: CETA is not good for Ireland,"Nov 4th 2017, 9:08 AM"
https://www.thejournal.ie/readme/column-brexit-has-dangers-and-possibilities-for-ireland-3676340-Nov2017/,"Brexit is dangerous for Ireland , but not for the reasons mentioned in this article .","Nov 4th 2017, 8:34 AM"
https://www.thejournal.ie/readme/column-brexit-has-dangers-and-possibilities-for-ireland-3676340-Nov2017/,Brexit is a nostalgia/sentimental ideology passed off as nationalism and no politician anywhere can negotiate or budget for such an untenable idea and it is almost pointless to try. Everyone is waiting for the British to put some face on the referendum result but some things can’t be answered that yes/no way as it comes out as a crude answer rather than a simple one. Maybe it was a sign that the British political system needed a shake-up and a lesson for us that left or right politics is not always a viable position.,"Nov 4th 2017, 8:51 AM"
https://www.thejournal.ie/readme/column-brexit-has-dangers-and-possibilities-for-ireland-3676340-Nov2017/,"@Gerald Kelleher: Perhaps the world is retreating to Nationalism .
It’s easier to predict the movement of the stars , than migrants across the European continent .","Nov 4th 2017, 9:15 AM"
https://www.thejournal.ie/readme/column-brexit-has-dangers-and-possibilities-for-ireland-3676340-Nov2017/,"@Paddy Hayden: There is no one-size-fits-all European regardless of what the Continentals think, it is not only a cultural thing but our weather and our islander status lends itself to a distinctive nature and perspective that is not strictly nationalism of the aggressive kind.
Brexit looks like sentimentality wrapped up in a political cloak and that time ain’t coming back -
https://www.youtube.com/watch?v=CZm96PKwtHc
(Can’t help but smile at 2 minutes into that video)","Nov 4th 2017, 9:44 AM"
https://www.thejournal.ie/readme/column-brexit-has-dangers-and-possibilities-for-ireland-3676340-Nov2017/,"Only way for Ireland to protect its national and economic interests is to follow the UK out the EU dictatorship,Geographically Ireland is f*cked it would take 22 hours to get a ferry from Ireland to the west coast of France if the transit route threw UK is closed down meaning extortionate cost on exporting an importing and will also mean many many job cuts, forget the poker faces between the UK and EU once Brexit finally happens Ireland will be well and truly screwed its a shame the irish goverment haven’t been honest with the irish folks about it","Nov 4th 2017, 9:14 AM"
https://www.thejournal.ie/readme/column-brexit-has-dangers-and-possibilities-for-ireland-3676340-Nov2017/,@rich jezzer: So wait…..hold on. You understand that the UK will be worse off and things will get worse for a large group of people………and you want us to follow them out of the EU?,"Nov 4th 2017, 10:09 AM"
https://www.thejournal.ie/readme/column-brexit-has-dangers-and-possibilities-for-ireland-3676340-Nov2017/,@rich jezzer: “Only way for Ireland to protect its national and economic interests is to follow the UK out the EU dictatorship…” And then do what exactly? I’m sure you have all the pros and cons figured out as you sound really reasonable and informed . . . so please tell us what will happen to Ireland outside of the EU. In your own time . . . I could do with a laugh. Don’t forget to put dragons in your story . . .,"Nov 4th 2017, 10:12 AM"
https://www.thejournal.ie/readme/column-brexit-has-dangers-and-possibilities-for-ireland-3676340-Nov2017/,Don’t write off Britain having another referendum on this next year as they stare into reality of Britain falling off the cliff economically,"Nov 4th 2017, 9:43 AM"
https://www.thejournal.ie/readme/column-brexit-has-dangers-and-possibilities-for-ireland-3676340-Nov2017/,"@dick dastardly: don’t write off ireland having a referendum on the EU membership either once brexit finally happens, ireland will be staring down the barrel of a revolver shotgun, either way ireland will be economically screwed tens of thousands of jobs lost if not over 100,000 thousand,not to mention the transit route threw the UK for irish cargo,","Nov 4th 2017, 9:53 AM"
https://www.thejournal.ie/readme/column-brexit-has-dangers-and-possibilities-for-ireland-3676340-Nov2017/,"@rich jezzer: Do tell, what are your sources for this prediction mystic meg?","Nov 4th 2017, 10:17 AM"
https://www.thejournal.ie/readme/column-brexit-has-dangers-and-possibilities-for-ireland-3676340-Nov2017/,"‘Procure new staff hires’? You mean, employ some new people? Recruit new workers? Give a few of the lads a start? Maybe do us all a favour and try a ‘cessation of excrementally tainted verbiage’","Nov 4th 2017, 9:17 AM"
https://www.thejournal.ie/readme/column-brexit-has-dangers-and-possibilities-for-ireland-3676340-Nov2017/,"What Brexit demonstrates is how little control we have over our own country outside the union . The decisions made by the Scots , Welsh and English can destroy this country and there’s not a thing that we can do about it . James Connolly once said If you remove the English army tomorrow and hoist the green flag over Dublin Castle, unless you set about the organization of the Socialist Republic your efforts would be in vain. England would still rule you. She would rule you through her capitalists, through her landlords, through her financiers,","Nov 4th 2017, 10:18 AM"
https://www.thejournal.ie/readme/column-brexit-has-dangers-and-possibilities-for-ireland-3676340-Nov2017/,"@Tommy Whelan: But capitalists, landlords and financiers rule the world. But there’s more protection for ordinary citizens in Europe though, than anywhere else on the planet.","Nov 4th 2017, 10:26 AM"
https://www.thejournal.ie/readme/column-brexit-has-dangers-and-possibilities-for-ireland-3676340-Nov2017/,@George Harvey: but they don’t lol,"Nov 4th 2017, 3:17 PM"
https://www.thejournal.ie/readme/column-brexit-has-dangers-and-possibilities-for-ireland-3676340-Nov2017/,Then we are wrecked because we will not be prepared,"Nov 4th 2017, 8:46 AM"
https://www.thejournal.ie/readme/column-brexit-has-dangers-and-possibilities-for-ireland-3676340-Nov2017/,Yawn,"Nov 4th 2017, 9:08 AM"
https://www.thejournal.ie/readme/column-brexit-has-dangers-and-possibilities-for-ireland-3676340-Nov2017/,Brexit Smexit,"Nov 4th 2017, 9:37 AM"
https://www.thejournal.ie/barclays-jobs-dublin-molesworth-2-3527283-Aug2017/,"As so many say on here, this Brexit thing is a disaster for Ireland","Aug 2nd 2017, 8:23 PM"
https://www.thejournal.ie/barclays-jobs-dublin-molesworth-2-3527283-Aug2017/,@Nick Allen: Well don’t worry about the Brits….They will fall back on the Dunkirk spirit…..,"Aug 2nd 2017, 8:46 PM"
https://www.thejournal.ie/barclays-jobs-dublin-molesworth-2-3527283-Aug2017/,"@John003:
I am worried about the Brits. The stupid comments on here wanting to watch them fall on their own sword have no idea what they are talking about. Ireland needs a successful Britain following Brexit in order for us to be successful. However the Brits shot themselves in the foot with their Brexit vote and will lose GDP as a result. It’s nice for Ireland to mop that up","Aug 2nd 2017, 8:52 PM"
https://www.thejournal.ie/barclays-jobs-dublin-molesworth-2-3527283-Aug2017/,It woul be great if companies that actually produce something real would locate here instead of slimeball banks. Disgusting industry that adds little of anything to improve people’s lives and the world as a whole.,"Aug 2nd 2017, 8:37 PM"
https://www.thejournal.ie/barclays-jobs-dublin-molesworth-2-3527283-Aug2017/,"@Seriously: we live in a heavily financialised world in which most of financial services is parasitical. Unlike an ideal parasite, the financial services parasites sometimes destroy their hosts/victims.","Aug 2nd 2017, 8:42 PM"
https://www.thejournal.ie/barclays-jobs-dublin-molesworth-2-3527283-Aug2017/,"@Seriously:
Ireland could not survive in the manufacturing industry. We are too expensive, too small and too much held to ransom by the cancerous unions. The knowledge industry is where we need to be to maximise the value of our educated young people and to build some foundations for the future","Aug 2nd 2017, 8:45 PM"
https://www.thejournal.ie/barclays-jobs-dublin-molesworth-2-3527283-Aug2017/,Happy Days ! ☘️,"Aug 2nd 2017, 8:32 PM"
https://www.thejournal.ie/barclays-jobs-dublin-molesworth-2-3527283-Aug2017/,@martobaby: I love BrexiT.,"Aug 3rd 2017, 2:08 AM"
https://www.thejournal.ie/barclays-jobs-dublin-molesworth-2-3527283-Aug2017/,"How many Irish people will be employed by these corporate migrants?
Will this further increase demand on housing accommodation?
How much regulatory risk will be involved?
Do we have the regulatory expertise to effectively to regulate the activities of these entities?
How will the consequences of solvency risk be addressed?","Aug 2nd 2017, 8:39 PM"
https://www.thejournal.ie/barclays-jobs-dublin-molesworth-2-3527283-Aug2017/,"@Tony Daly:
There are no consequences of insolvency or risk other than lost jobs and tax revenue. It is an operational base. They are not planning on offering new banking services to Ireland.","Aug 2nd 2017, 8:48 PM"
https://www.thejournal.ie/barclays-jobs-dublin-molesworth-2-3527283-Aug2017/,"@Tony Daly: the task of regulation has gone back to the CBI, where it should have always been.","Aug 2nd 2017, 8:52 PM"
https://www.thejournal.ie/barclays-jobs-dublin-molesworth-2-3527283-Aug2017/,I for one welcome our new Barclays overlords,"Aug 2nd 2017, 9:26 PM"
https://www.thejournal.ie/barclays-jobs-dublin-molesworth-2-3527283-Aug2017/,That is rent prices going higher so.,"Aug 2nd 2017, 8:49 PM"
